MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,LatitudeMeasure,LongitudeMeasure,HUCEightDigitCode,StateCode,region,huc2
NJDEP_BFBM-FIBI460,Sun Valley Brook off Wolfe Road,River/Stream,40.85185,-74.750669,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI462,Tillman Brook at Brook Road,River/Stream,41.156106,-74.869889,2040104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI501,Beattys Brook off Penwell Rd,River/Stream,40.775725,-74.892442,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI502,Brass Castle Creek UNT at Brass Castle Harmony Rd,River/Stream,40.768524,-75.039862,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI503,Diamond Brook at Harristown Rd,River/Stream,40.947933,-74.141889,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI504,Rahway River EB at Meadowbrook Lane,River/Stream,40.7512,-74.259009,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI508,Overpeck Creek at Durie Ave,River/Stream,40.903498,-73.971677,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI510,Chambers Brook at end of Frohlin Dr,River/Stream,40.636909,-74.62263,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI514,Peach Orchard Brook off Hussa Street,River/Stream,40.646514,-74.24025,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI515,Pumpkin Patch Brook off Inman Avenue,River/Stream,40.598406,-74.328014,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI516,Beech Brook at Beech Rd,River/Stream,41.152326,-74.296527,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI517,Beerskill at Shaytown Rd,River/Stream,41.261611,-74.771061,2040104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI518,Criss Brook at Flatbrook Rd,River/Stream,41.22753,-74.769255,2040104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI519,Jackson Brook off Indian Falls Rd,River/Stream,40.87261,-74.593888,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI520,Havenmeyer Brook off Halifax Rd,River/Stream,41.095574,-74.191414,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI521,Hakihokake Creek at Sweet Hollow Rd,River/Stream,40.619113,-75.077586,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI525,Willoughby Brook off Buffalo Hollow Road,River/Stream,40.695524,-74.895969,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI526,Teetertown Brook off Hollow Brook Road,River/Stream,40.754302,-74.845587,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI531,Herzog Brook off Longview Road,River/Stream,40.729169,-74.704691,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI532,Rockaway Creek off Fairmount Road,River/Stream,40.722493,-74.783765,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI533,Walnut Brook off Capner Street,River/Stream,40.512613,-74.874097,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI535,Cat Tail Brook Trib off Montgomery Street,River/Stream,40.444195,-74.743015,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI536a,Simonson Brook at Mosher Road,River/Stream,40.435462,-74.601698,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI537,India Brook off Combs Hollow Road,River/Stream,40.809152,-74.612039,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI539,Dock Watch Hollow Brook at Dock Watch Hollow Road,River/Stream,40.606608,-74.534816,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI540,Mill Brook off Mill Road,River/Stream,40.510517,-74.373606,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI541,Woodsville Brook at State Route 31,River/Stream,40.382672,-74.817963,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI542,Mossmans Brook at Clinton Rd,River/Stream,41.10565,-74.434924,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI543,Lopatcong Creek at Wester Rd,River/Stream,40.734356,-75.136557,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI544,Dunnfield Creek at I-80,River/Stream,40.974304,-75.125877,2040104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI545,Bear Swamp Brook off US 202,River/Stream,41.073831,-74.215676,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI546,Quarryville Brook at Lott Rd,River/Stream,41.264742,-74.577946,2020007,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI547,Stony Brook at Stonybrook Rd.,River/Stream,40.949274,-75.098187,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI548,Yards Creek at Camp Rd,River/Stream,41.02785,-75.003294,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI549,West Portal Creek at Bellwood Park Rd,River/Stream,40.649222,-75.034567,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI550,Schooleys Mountain Brook at Schooleys Mountain Rd,River/Stream,40.815828,-74.820535,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI551,Kurtenbachs Brook at Waterloo Rd.,River/Stream,40.909301,-74.754953,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI552,Cowboy Creek at Stanhope Sparta Rd,River/Stream,40.931904,-74.692479,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI553,Honey Run at Honey Run Rd,River/Stream,40.888763,-75.010444,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI554,Papakating Creek Tributary at Ross Corner Sussex Rd (Rt 565),River/Stream,41.148855,-74.690444,2020007,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI555,Burnt Meadow Brook at Burnt Meadow Road,River/Stream,41.102881,-74.323335,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI556,Canoe Brook at East Mt. Pleasant Ave.,River/Stream,40.797753,-74.308094,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI557,Catfish Brook at James Street,River/Stream,40.762456,-74.485021,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI559,Dead River tributary at Mountainview Rd.,River/Stream,40.640762,-74.560887,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI560,Dwars Kill at Blanch Ave.,River/Stream,40.983683,-73.945988,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI561,Harrisons Brook at Lyons Rd.,River/Stream,40.674744,-74.569858,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI563,Hibernia Brook at Green Pond Rd.,River/Stream,40.971029,-74.489395,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI564,Hirshfeld Brook at Glen Ave.,River/Stream,40.941646,-74.007946,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI566,Kanouse Brook at Oxbow Lane,River/Stream,41.080702,-74.418227,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI567,Lake Stockholm Brook at Rock Lodge Rd.,River/Stream,41.079373,-74.527664,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI568,Loantaka Brook at County Route 636,River/Stream,40.753264,-74.448068,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI570,Mill Brook at Fords Rd.,River/Stream,40.858407,-74.56243,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI571,Molly Ann Brook at Brookview Drive,River/Stream,40.957169,-74.185571,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI574,Sparkill Brook at Rockleigh Rd.,River/Stream,41.000041,-73.927557,2030101,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI575,Stag Brook at Stag Hill Road,River/Stream,41.095872,-74.173165,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI576,Van Saun Mill Brook at Justin Court,River/Stream,40.928253,-74.050292,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI577,Watnong Brook at Sunderland Rd.,River/Stream,40.8658,-74.491332,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI579,Wolf Creek at Elm Ave.,River/Stream,40.82507,-74.008027,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI580,Baldwins Creek at Rt. 31,River/Stream,40.338313,-74.797031,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI581,Sucker Brook at North Brook Road,River/Stream,40.451673,-74.448007,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI583,Cuckels Brook at Frog Hollow Rd,River/Stream,40.565971,-74.568727,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI584,Hickory Run at Hickory Run Rd,River/Stream,40.712821,-74.859435,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI585,Tanners Bk Tanners Brook Rd,River/Stream,40.78898553,-74.7236269,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI586,Van Winkle Bk Morrison Rd,River/Stream,40.71363547,-74.31221637,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI587,Cold Brook at Cold Spring Rd,River/Stream,40.706117,-74.755442,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI589,Black Brook at Van Syckles Rd,River/Stream,40.660233,-74.948135,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI590,Cramers Creek at Rt. 31,River/Stream,40.620909,-74.883642,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI591,Chambers Brook Trib at Harlan School Rd,River/Stream,40.584233,-74.70998,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI592,Second Neshanic River park off Sergeantsville Rd,River/Stream,40.4888143,-74.88644477,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI594,Mountain Bk Trib private lane off Mountain Ave,River/Stream,40.35880771,-74.6752149,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI595,Oakeys Brook at Oakey Drive,River/Stream,40.429716,-74.521581,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI596,Lawrence Brook Trib at Renaissance Blvd. N,River/Stream,40.432631,-74.497125,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI597,Millstone River Trib at Ann Street,River/Stream,40.50117,-74.589449,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI598,Pike Run Trib at Pleasant View Road,River/Stream,40.472031,-74.676009,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI600,West Branch Middle Bk Tullo Rd,River/Stream,40.60641513,-74.58424406,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI601,Big Flat Brook Trib at Wapalanne Road,River/Stream,41.223107,-74.751078,2040104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI603,Donkeys Corner Brook at Old Mine Road,River/Stream,41.100556,-74.960521,2040104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI606,Mill Brook Trib at Reinhardt Road,River/Stream,41.310541,-74.710409,2040104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI607,Parker Brook at Crigger Road,River/Stream,41.243216,-74.733551,2040104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI608,Shawanni Creek at Mountain Road,River/Stream,41.164287,-74.86536,2040104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-FIBI609,White Brook at Old Mine Road,River/Stream,41.302071375,-74.796242577,2040104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJPB-181,Shabakunk Creek at Bull Run Rd,River/Stream,40.28584,-74.766265,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS11-105a,Beden Brook,River/Stream,40.390872,-74.732706,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS11-109a,Drakes Brook at Emmans Rd,River/Stream,40.853487,-74.682717,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS11-121a,Tenakill Brook at Demarest Avenue,River/Stream,40.974664,-73.968277,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS11-156a,Peckman River at McBride Ave,River/Stream,40.89024,-74.211984,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS11-165,Pequest River at Brighton Road,River/Stream,40.98666,-74.77075,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS11-166,Lockatong Creek at Kingwood Own Road,River/Stream,40.4751,-75.0189,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS11-167,Bound Brook at William Street,River/Stream,40.57609,-74.46637,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS11-168,Paulins Kill at County Route 623,River/Stream,41.0676,-74.6894,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS11-170,Musconetcong River at Shurts Road,River/Stream,40.70437,-74.98738,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS11-171,NB Raritan River at North Avenue,River/Stream,40.56478,-74.67768,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS11-237,Wreck brook at State Highway 138,River/Stream,40.17134,-74.07981,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS11-252,Burnt Mill Branch off N. Mill Rd,River/Stream,39.530253,-75.055499,2040206,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS11-263,Budd Run at Woodfield Crossing,River/Stream,39.97523,-74.69228,2040202,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS11-267,Chestnut Branch at Main Street,River/Stream,39.75382,-75.1492,2040202,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS11-269,Indian Fields Branch at Manheim Ave (CR 669),River/Stream,39.43403,-75.21948,2040206,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-002,Preakness Bk nr Barbour Pond Dr,River/Stream,40.965664,-74.234497,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-004,Stony Bk tributary nr Mountain Church Rd,River/Stream,40.415644,-74.801479,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-005,Nomahegan Bk tributary nr Cornell Pkwy,River/Stream,40.684099,-74.332126,2030104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-008,Lamington R nr State Park Rd,River/Stream,40.765672,-74.718224,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-012,Trout Bk tributary at Johnsonburg Rd,River/Stream,40.928258,-74.935877,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-016,Sparta Junction Bk nr Limecrest Rd,River/Stream,41.060728,-74.66431,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-017,Millstone R nr Melville Rd,River/Stream,40.316838,-74.601036,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-019,Scotland Run nr Nightshade Dr,River/Stream,39.681537,-75.040115,2040206,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-022,Sprout Bk at Powers Dr,River/Stream,40.945136,-74.070901,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-029,Lamington R tributary nr Tennis Rd,River/Stream,40.830977,-74.632595,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-035,Bobbys Run tributary nr Newbolds Corner Rd,River/Stream,39.965999,-74.772181,2040202,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-038,Second R nr Mill St,River/Stream,40.791256,-74.173009,2030103,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-039,Stony Bk nr Stony Bk Rd,River/Stream,40.369784,-74.789037,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-040,SB Raritan River at Vernoy Rd,River/Stream,40.729601,-74.832767,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-044,Pophandusing Bk at Quarry Rd,River/Stream,40.81974,-75.026134,2040105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-047,Chambers Bk tributary nr Culnen Dr,River/Stream,40.596489,-74.708718,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-055,Mulhockaway Ck tributary near Bellwood Ave,River/Stream,40.647195,-75.012512,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-059,Walnut Bk nr South Main St,River/Stream,40.491257,-74.864069,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-063,Bushkill Bk nr Junction Rd,River/Stream,40.520376,-74.844634,2030105,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-NJS2016-064,Vancampens Brook at Millbrook Flatbrook Road,River/Stream,41.071511,-74.964563,2040104,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_BFBM-WA0304C,Papakating Ck near 565 and Armstrong Road Intersection,River/Stream,41.14965,-74.69113,2020007,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_DSREH-BB16-001,Barnegat Bay at Mantoloking,Estuary,40.03931,-74.05396,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_DSREH-BB16-002,Barnegat Bay by Route 37 bridge,Estuary,39.94816,-74.10157,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_DSREH-BB16-003,Barnegat Bay,Estuary,39.93744,-74.11001,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_DSREH-BB16-004,Barnegat Bay at the mouth of the Toms River,Estuary,39.93247,-74.14067,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_DSREH-BB16-005,Barnegat Bay below Cedar Creek and above Forked River,Estuary,39.85253,-74.102,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_DSREH-BB16-006,Barnegat Bay below Oyster Creek and above Barnegat Inlet,Estuary,39.8011,-74.15735,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_DSREH-BB16-007,Barnegat Bay below Barnegat Inlet and close to Long Beach,Estuary,39.74254,-74.14617,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_DSREH-BB16-008,Barnegat Bay,Estuary,39.71856,-74.17175,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_DSREH-BB16-009,Barnegat Bay by Route 72 bridge,Estuary,39.66078,-74.20685,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_DSREH-BB16-010,Barnegat Bay,Estuary,39.64789,-74.21946,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_DSREH-BB16-011,Barnegat Bay,Estuary,39.5953,-74.25151,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_DSREH-BB16-012,Barnegat Bay in Little Egg Harbor,Estuary,39.58127,-74.26814,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_DSREH-BB16-013,Barnegat Bay,Estuary,39.56885,-74.32471,2040301,34.0,Mid-Atlantic / Chesapeake,02
NJDEP_DSREH-BB16-014,Little Egg Harbor Inlet near Beach Haven Heights,Estuary,39.51102,-74.29735,2040301,34.0,Mid-Atlantic / Chesapeake,02
RHA-BB18,Back Brook Site 1,River/Stream,40.452,-74.81585,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-BE01,Beaver Brook Site 1,River/Stream,40.636804,-74.908726,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-BR01,Black River Site 1,River/Stream,40.724117,-74.727818,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-BR03,Black River Site 3,River/Stream,40.736053,-74.728057,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-BR04,Black River Site 4,River/Stream,40.835183,-74.64467,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-BR05,Black River Site 5,River/Stream,40.873266,-74.618933,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-BR06,Black River Site 6,River/Stream,40.63341,-74.687603,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-BR07,Black River Site 07,River/Stream,40.87861,-74.63306,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-BR08,Black River Site 08,River/Stream,40.71255,-74.721157,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-BR09,Black River Site 09,River/Stream,40.702612,-74.717294,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-BR10,Black River Site 10,River/Stream,40.690851,-74.721913,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-BR11,Black River Site 11,River/Stream,40.685994,-74.722611,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-BR12,Black River Site 12,River/Stream,40.63342,-74.68771008,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-BU01,Burnett Brook Site 1,River/Stream,40.782611,-74.645214,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-CB01,Cold Brook Site 1,River/Stream,40.698093,-74.743278,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-CB03,Cold Brook Site 3,River/Stream,40.67495,-74.737822,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-CC01,Capoolong Creek Site 1,River/Stream,40.60774,-74.91565,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-CH01,Chambers Brook Site 1,River/Stream,40.595804,-74.72275,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-CH02,Chambers Brook Site 2,River/Stream,40.59234,-74.68309,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-DB01,Drakes Brook Site 1,River/Stream,40.840821,-74.694386,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-DB12,Drakes Brook Site 12,River/Stream,40.81205,-74.72922,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-FB01,Flanders Brook Site 1,River/Stream,40.866996,-74.694972,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-HB17,Holland Brook Site 17,River/Stream,40.56792,-74.73618,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-HE01,Herzog Brook Site 1,River/Stream,40.706759,-74.716547,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-HL01,Hollow Brook Site 1,River/Stream,40.71448,-74.72338,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-IN01,India Brook Site 01,River/Stream,40.78469,-74.61913,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-LB01,Ledgewood Brook Site 1,River/Stream,40.881,-74.6598,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-LB02,Ledgewood Brook Site 2,River/Stream,40.880833,-74.666111,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-MC20,Mulhockaway Creek Site 20,River/Stream,40.647665,-74.967786,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-MD01,Middle Brook Site 1,River/Stream,40.647655,-74.680441,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-MN01,Mine Brook Site 1,River/Stream,40.682476,-74.635643,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-MN02,Mine Brook Site 02,River/Stream,40.694672,-74.608615,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NB03,North Branch Raritan River Site 3,River/Stream,40.748819,-74.632835,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NB06,North Branch Raritan River Site 6,River/Stream,40.70774,-74.636822,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NB10,North Branch Raritan River Site 10,River/Stream,40.68451,-74.64286,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NB14,North Branch Raritan River Site 14,River/Stream,40.674326,-74.638964,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NB15,North Branch Raritan River Site 15,River/Stream,40.777917,-74.621629,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NB16,North Branch Raritan River Site 16,River/Stream,40.646823,-74.681046,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NB17,North Branch Raritan River Site 17,River/Stream,40.5999809,-74.674304,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NB18,North Branch Raritan River Site 18,River/Stream,40.56978,-74.67811,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NR01,Neshanic River Site 1,River/Stream,40.48051,-74.85811,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NR02,Neshanic River Site 2,River/Stream,40.48001,-74.85941,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NR03,Neshanic River Site 3,River/Stream,40.47471,-74.86069,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NR05,Neshanic River Site 5,River/Stream,40.47086,-74.8267,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NR06,Neshanic River Site 6,River/Stream,40.49418,-74.753267,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NR10,Neshanic River Site 10,River/Stream,40.47015,-74.77817,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NR11,Neshanic River Site 11,River/Stream,40.45889,-74.86667,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-NR12,Neshanice River Site 12,River/Stream,40.443682,-74.891523,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-PB01,Peapack Brook Site 1,River/Stream,40.773206,-74.689897,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-PB04,Peapack Brook Site 4,River/Stream,40.734035,-74.669491,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-PB06,Peapack Brook Site 6,River/Stream,40.72519,-74.668252,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-PB08,Peapack Brook Site 8,River/Stream,40.691898,-74.648924,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-PR15,Pleasant Run Site 15,River/Stream,40.54207,-74.75997,2030105,34.0,Mid-Atlantic / Chesapeake,02
RHA-PR16,Pleasant Run Site 16,River/Stream,40.5292,-74.74033,2030105,34.0,Mid-Atlantic / Chesapeake,02
